ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
76.09594,88.62745,75.62327,24.184904,46.38672,8.042469,0.0,14.390125,-3276.637,50.29297,63.237,1
80.99016,40.0,80.063,24.221601,39.257812,7.680187,140.0,12.534657,24.837,54.492188,60.337,1
77.28155,40.0,76.92575,24.384487,39.257812,7.582531,140.0,12.534657,24.837,54.589844,60.937,1
74.10274,88.62745,73.78849,24.792551,46.38672,8.823719,0.0,20.737782,25.563,50.195312,66.036995,1
76.61929,88.62745,75.749275,24.3476,46.289062,8.628407,0.0,15.659657,24.737,50.195312,64.937,1
74.23519,88.62745,73.78849,24.510487,46.289062,7.651844,0.0,15.562,25.037,50.195312,65.937,1
76.61929,88.62745,75.749275,24.26623,46.289062,8.628407,0.0,16.636219,24.737,50.195312,65.036995,1
76.48685,88.62745,75.749275,24.184904,46.289062,8.726063,0.0,16.538563,24.737,50.195312,65.036995,1
75.95705,88.62745,74.83896,24.836838,46.289062,7.4565315,0.0,13.804188,25.537,50.195312,98.737,1
75.82459,88.62745,74.964966,25.000315,46.289062,7.4565315,0.0,14.487782,25.837,50.195312,98.737,1
75.69215,40.0,74.964966,24.221601,39.257812,7.8754997,140.0,12.729969,24.837,54.492188,60.337,1
75.02989,88.62745,73.78849,24.510487,46.289062,7.554188,0.0,16.733875,25.337,50.195312,65.737,1
73.97029,88.62745,72.878174,25.082132,46.38672,7.0659065,0.0,11.558094,25.437,50.29297,98.737,1
71.05638,88.62745,71.043396,24.30302,46.289062,11.78175,130.0,36.851063,24.937,50.195312,65.536995,1
76.22195,88.62745,75.749275,24.184904,46.38672,9.019032,0.0,15.464344,24.737,50.195312,63.137,1
73.70539,88.62745,72.878174,25.245924,46.289062,7.0659065,0.0,11.558094,25.537,50.195312,98.737,1
75.95705,88.62745,74.964966,24.755175,46.191406,7.554188,0.0,15.073719,25.337,50.195312,98.737,1
75.42724,88.62745,74.964966,24.592001,46.289062,7.554188,0.0,15.562,25.337,50.097656,66.63699,1
74.50009,88.62745,73.78849,24.3476,46.289062,7.4565315,0.0,14.194813,24.937,50.195312,65.536995,1
74.10274,88.62745,73.78849,24.3476,46.38672,7.651844,0.0,17.90575,24.937,50.195312,66.536995,1
78.87095,88.62745,77.71006,25.2019,46.191406,7.582531,130.0,12.632313,25.937,50.097656,82.237,1
75.16234,88.62745,73.78849,24.42902,46.289062,8.628407,0.0,16.34325,24.937,50.195312,65.437,1
75.55969,88.62745,74.964966,25.245924,46.289062,7.4565315,0.0,14.194813,26.537,50.097656,98.737,1
74.23519,88.62745,73.78849,24.836838,46.38672,7.0659065,0.0,11.558094,25.337,50.29297,66.737,1
25.493464,88.62745,24.768883,24.956133,87.01172,8.168468,242.0,13.901844,26.437,92.96875,98.86301,1
73.97029,88.62745,72.878174,25.000315,46.38672,7.0659065,0.0,11.460438,25.137001,50.29297,96.13699,1
64.036514,88.62745,62.808098,24.058905,46.289062,45.473156,130.0,35.972157,24.737,50.195312,63.537,1
74.50009,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,13.706532,25.037,50.195312,65.237,1
74.50009,88.62745,73.78849,24.510487,46.289062,7.4565315,0.0,14.390125,25.037,50.195312,65.237,1
73.97029,88.62745,72.878174,24.836838,46.38672,7.0659065,0.0,11.460438,25.337,50.195312,71.13699,1
76.22195,88.62745,75.749275,24.26623,46.38672,9.116688,0.0,15.952625,24.737,50.195312,63.137,1
64.301414,88.62745,63.98457,24.629175,46.38672,7.3872185,130.0,11.460438,25.437,50.195312,66.13699,1
76.61929,88.62745,75.749275,24.184904,46.289062,8.628407,0.0,16.245594,24.737,50.195312,65.036995,1
74.10274,88.62745,73.78849,24.510487,46.289062,7.651844,0.0,15.269032,25.037,50.29297,66.13699,1
74.23519,88.62745,73.78849,24.42902,46.38672,7.651844,0.0,15.659657,25.037,50.195312,66.237,1
74.50009,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,13.901844,24.937,50.195312,65.437,1
75.95705,88.62745,74.964966,25.082132,46.289062,7.3588753,0.0,14.976063,26.037,50.097656,98.737,1
75.76159,88.62745,74.90196,24.773838,46.289062,7.5195312,0.0,14.746094,-3276.7,50.195312,1638.3,1
76.48685,88.62745,75.749275,24.3476,46.289062,8.823719,0.0,16.245594,24.737,50.195312,65.036995,1
73.97029,88.62745,72.878174,25.3279,46.38672,7.0659065,0.0,11.558094,26.037,50.29297,98.737,1
75.02989,0.0,71.043396,24.3476,79.88281,7.7495003,0.0,12.925282,24.837,0.1953125,60.237,1
75.42724,88.62745,74.83896,24.592001,46.289062,7.554188,0.0,14.487782,25.337,50.195312,79.437,1
74.50009,88.62745,73.78849,24.42902,46.289062,7.4565315,0.0,14.097157,24.937,50.195312,65.536995,1
75.42724,88.62745,74.964966,24.592001,46.289062,7.554188,0.0,15.366688,25.337,50.195312,66.036995,1
20.5928,88.62745,15.749274,25.530363,86.91406,8.168468,242.0,13.706532,26.437,92.87109,98.86301,1
73.83784,88.62745,73.78849,24.3476,46.289062,7.4565315,0.0,14.78075,24.837,50.195312,66.237,1
76.35439,88.62745,75.749275,24.792551,46.289062,22.621593,130.0,33.53075,24.937,50.195312,65.737,1
30.659027,88.62745,29.740921,24.221601,46.38672,7.0942497,130.0,12.046375,24.737,50.195312,60.963,1
