ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
73.91849,88.62745,72.90758,24.829838,46.38672,7.0953064,0.0,11.467438,25.4112,50.195312,71.1664,1
76.19254,88.62745,75.68627,24.23683,46.38672,9.134888,0.0,15.959625,24.7888,50.195312,63.1776,1
64.29441,88.62745,63.95517,24.680975,46.38672,7.313019,130.0,11.467438,25.4664,50.195312,66.1664,1
76.58989,88.62745,75.67507,24.177904,46.289062,8.646606,0.0,16.252594,24.7888,50.195312,65.0552,1
74.09573,88.62745,73.71429,24.458687,46.289062,7.681244,0.0,15.2760315,25.1,50.29297,66.1664,1
74.21699,88.62745,73.73669,24.39962,46.38672,7.703644,0.0,15.6666565,25.1112,50.195312,66.244,1
74.47069,88.62745,73.71429,24.41082,46.289062,7.4747314,0.0,13.908844,24.9664,50.195312,65.444,1
75.92764,88.62745,74.90196,25.075132,46.289062,7.3658752,0.0,14.983063,26.0664,50.097656,98.744,1
75.73919,88.62745,74.88516,24.818638,46.289062,7.4747314,0.0,14.701294,-3276.683,50.195312,1638.2551,1
76.46864,88.62745,75.70867,24.295801,46.289062,8.841919,0.0,16.252594,24.8224,50.195312,65.0552,1
73.96329,88.62745,72.96358,25.3209,46.38672,7.1065063,0.0,11.565094,26.1,50.29297,98.744,1
75.02289,0.0,70.99159,24.318201,79.88281,7.7565002,0.0,12.9322815,24.844,0.1953125,60.244,1
75.420235,88.62745,74.87956,24.573801,46.289062,7.5835876,0.0,14.4947815,25.4224,50.195312,79.444,1
74.45949,88.62745,73.71429,24.42202,46.289062,7.4747314,0.0,14.1041565,24.9776,50.195312,65.544,1
75.420235,88.62745,74.91316,24.573801,46.289062,7.5723877,0.0,15.373688,25.4,50.195312,66.044,1
20.541,88.62745,15.6974745,25.593363,86.91406,8.139069,242.0,13.7135315,26.4664,92.87109,98.8448,1
73.79723,88.62745,73.71429,24.340601,46.289062,7.4635315,0.0,14.78775,24.9112,50.195312,66.2776,1
76.33619,88.62745,75.69747,24.85555,46.289062,22.547394,130.0,33.53775,24.9776,50.195312,65.7664,1
